dteday,year_month,day_name,season,casual,registered,cnt
2011-01-25,2011-01,Tue,springer,6,55,61
2011-01-25,2011-01,Tue,springer,21,85,106
2011-01-25,2011-01,Tue,springer,21,72,93
2011-01-25,2011-01,Tue,springer,11,57,68
2011-01-25,2011-01,Tue,springer,21,63,84
2011-01-25,2011-01,Tue,springer,14,102,116
2011-01-25,2011-01,Tue,springer,14,208,222
2011-01-25,2011-01,Tue,springer,7,218,225
2011-01-25,2011-01,Tue,springer,13,133,146
2011-01-25,2011-01,Tue,springer,16,103,119
2011-01-25,2011-01,Tue,springer,5,40,45
2011-01-25,2011-01,Tue,springer,4,49,53
2011-01-25,2011-01,Tue,springer,3,37,40
2011-01-26,2011-01,Wed,springer,3,14,17
2011-01-26,2011-01,Wed,springer,0,5,5
2011-01-26,2011-01,Wed,springer,3,7,10
2011-01-26,2011-01,Wed,springer,0,1,1
2011-01-26,2011-01,Wed,springer,0,8,8
2011-01-26,2011-01,Wed,springer,1,29,30
2011-01-26,2011-01,Wed,springer,3,69,72
2011-01-26,2011-01,Wed,springer,3,55,58
2011-01-26,2011-01,Wed,springer,2,26,28
2011-01-26,2011-01,Wed,springer,6,35,41
2011-01-26,2011-01,Wed,springer,7,41,48
2011-01-26,2011-01,Wed,springer,4,43,47
2011-01-26,2011-01,Wed,springer,0,36,36
2011-01-26,2011-01,Wed,springer,1,42,43
2011-01-26,2011-01,Wed,springer,1,35,36
2011-01-26,2011-01,Wed,springer,0,26,26
2011-01-27,2011-01,Thu,springer,1,23,24
2011-01-27,2011-01,Thu,springer,2,82,84
2011-01-27,2011-01,Thu,springer,3,101,104
2011-01-27,2011-01,Thu,springer,3,76,79
2011-01-27,2011-01,Thu,springer,4,55,59
2011-01-27,2011-01,Thu,springer,2,36,38
2011-01-27,2011-01,Thu,springer,0,27,27
2011-01-27,2011-01,Thu,springer,0,16,16
2011-01-28,2011-01,Fri,springer,0,9,9
2011-01-28,2011-01,Fri,springer,1,2,3
2011-01-28,2011-01,Fri,springer,0,2,2
2011-01-28,2011-01,Fri,springer,1,0,1
2011-01-28,2011-01,Fri,springer,0,4,4
2011-01-28,2011-01,Fri,springer,0,16,16
2011-01-28,2011-01,Fri,springer,2,58,60
2011-01-28,2011-01,Fri,springer,2,155,157
2011-01-28,2011-01,Fri,springer,6,95,101
2011-01-28,2011-01,Fri,springer,0,49,49
2011-01-28,2011-01,Fri,springer,0,30,30
2011-01-28,2011-01,Fri,springer,1,28,29
2011-01-28,2011-01,Fri,springer,0,31,31
2011-01-28,2011-01,Fri,springer,2,36,38
2011-01-28,2011-01,Fri,springer,1,40,41
2011-01-28,2011-01,Fri,springer,10,70,80
2011-01-28,2011-01,Fri,springer,2,147,149
2011-01-28,2011-01,Fri,springer,2,107,109
2011-01-28,2011-01,Fri,springer,5,84,89
2011-01-28,2011-01,Fri,springer,1,61,62
2011-01-28,2011-01,Fri,springer,1,57,58
2011-01-28,2011-01,Fri,springer,0,26,26
2011-01-28,2011-01,Fri,springer,1,22,23
2011-01-29,2011-01,Sat,springer,2,26,28
2011-01-29,2011-01,Sat,springer,0,20,20
2011-01-29,2011-01,Sat,springer,0,15,15
2011-01-29,2011-01,Sat,springer,3,5,8
2011-01-29,2011-01,Sat,springer,1,2,3
2011-01-29,2011-01,Sat,springer,0,2,2
2011-01-29,2011-01,Sat,springer,1,4,5
2011-01-29,2011-01,Sat,springer,3,31,34
2011-01-29,2011-01,Sat,springer,0,34,34
2011-01-29,2011-01,Sat,springer,4,51,55
2011-01-29,2011-01,Sat,springer,4,60,64
2011-01-29,2011-01,Sat,springer,12,66,78
2011-01-29,2011-01,Sat,springer,9,56,65
2011-01-29,2011-01,Sat,springer,10,89,99
2011-01-29,2011-01,Sat,springer,22,98,120
2011-01-29,2011-01,Sat,springer,19,88,107
2011-01-29,2011-01,Sat,springer,9,82,91
2011-01-29,2011-01,Sat,springer,9,59,68
2011-01-29,2011-01,Sat,springer,6,52,58
2011-01-29,2011-01,Sat,springer,1,42,43
2011-01-29,2011-01,Sat,springer,1,35,36
2011-01-29,2011-01,Sat,springer,4,28,32
2011-01-29,2011-01,Sat,springer,3,30,33
2011-01-30,2011-01,Sun,springer,0,33,33
2011-01-30,2011-01,Sun,springer,7,22,29
2011-01-30,2011-01,Sun,springer,1,10,11
2011-01-30,2011-01,Sun,springer,1,7,8
2011-01-30,2011-01,Sun,springer,0,1,1
2011-01-30,2011-01,Sun,springer,0,3,3
2011-01-30,2011-01,Sun,springer,0,3,3
2011-01-30,2011-01,Sun,springer,1,11,12
2011-01-30,2011-01,Sun,springer,4,34,38
2011-01-30,2011-01,Sun,springer,7,57,64
2011-01-30,2011-01,Sun,springer,9,50,59
2011-01-30,2011-01,Sun,springer,10,87,97
2011-01-30,2011-01,Sun,springer,13,71,84
2011-01-30,2011-01,Sun,springer,18,104,122
2011-01-30,2011-01,Sun,springer,14,95,109
2011-01-30,2011-01,Sun,springer,19,104,123
2011-01-30,2011-01,Sun,springer,6,71,77
2011-01-30,2011-01,Sun,springer,8,57,65
2011-01-30,2011-01,Sun,springer,9,46,55
2011-01-30,2011-01,Sun,springer,3,30,33
2011-01-30,2011-01,Sun,springer,3,25,28
2011-01-30,2011-01,Sun,springer,2,19,21
2011-01-30,2011-01,Sun,springer,5,16,21
2011-01-31,2011-01,Mon,springer,1,6,7
2011-01-31,2011-01,Mon,springer,2,5,7
2011-01-31,2011-01,Mon,springer,0,1,1
2011-01-31,2011-01,Mon,springer,0,2,2
2011-01-31,2011-01,Mon,springer,0,2,2
2011-01-31,2011-01,Mon,springer,0,8,8
2011-01-31,2011-01,Mon,springer,0,37,37
2011-01-31,2011-01,Mon,springer,1,71,72
2011-01-31,2011-01,Mon,springer,3,182,185
2011-01-31,2011-01,Mon,springer,0,112,112
2011-01-31,2011-01,Mon,springer,1,68,69
2011-01-31,2011-01,Mon,springer,2,46,48
2011-01-31,2011-01,Mon,springer,6,62,68
2011-01-31,2011-01,Mon,springer,2,52,54
2011-01-31,2011-01,Mon,springer,1,85,86
2011-01-31,2011-01,Mon,springer,3,41,44
2011-01-31,2011-01,Mon,springer,3,83,86
2011-01-31,2011-01,Mon,springer,6,155,161
2011-01-31,2011-01,Mon,springer,3,153,156
2011-01-31,2011-01,Mon,springer,3,108,111
2011-01-31,2011-01,Mon,springer,0,78,78
2011-01-31,2011-01,Mon,springer,3,53,56
2011-01-31,2011-01,Mon,springer,0,34,34
2011-01-31,2011-01,Mon,springer,2,15,17
2011-02-01,2011-02,Tue,springer,2,6,8
2011-02-01,2011-02,Tue,springer,0,3,3
2011-02-01,2011-02,Tue,springer,0,2,2
2011-02-01,2011-02,Tue,springer,0,2,2
2011-02-01,2011-02,Tue,springer,0,3,3
2011-02-01,2011-02,Tue,springer,0,22,22
2011-02-01,2011-02,Tue,springer,0,52,52
2011-02-01,2011-02,Tue,springer,3,132,135
2011-02-01,2011-02,Tue,springer,2,114,116
2011-02-01,2011-02,Tue,springer,0,47,47
2011-02-01,2011-02,Tue,springer,2,49,51
2011-02-01,2011-02,Tue,springer,2,53,55
2011-02-01,2011-02,Tue,springer,3,49,52
2011-02-01,2011-02,Tue,springer,5,49,54
2011-02-01,2011-02,Tue,springer,7,45,52
2011-02-01,2011-02,Tue,springer,3,61,64
2011-02-01,2011-02,Tue,springer,4,172,176
2011-02-01,2011-02,Tue,springer,3,165,168
2011-02-01,2011-02,Tue,springer,3,105,108
2011-02-01,2011-02,Tue,springer,5,69,74
2011-02-01,2011-02,Tue,springer,0,64,64
2011-02-01,2011-02,Tue,springer,2,34,36
2011-02-01,2011-02,Tue,springer,1,15,16
2011-02-02,2011-02,Wed,springer,0,2,2
2011-02-02,2011-02,Wed,springer,0,3,3
2011-02-02,2011-02,Wed,springer,4,0,4
2011-02-02,2011-02,Wed,springer,0,1,1
2011-02-02,2011-02,Wed,springer,0,1,1
2011-02-02,2011-02,Wed,springer,0,3,3
2011-02-02,2011-02,Wed,springer,1,17,18
2011-02-02,2011-02,Wed,springer,1,48,49
2011-02-02,2011-02,Wed,springer,1,154,155
2011-02-02,2011-02,Wed,springer,4,119,123
2011-02-02,2011-02,Wed,springer,2,59,61
2011-02-02,2011-02,Wed,springer,5,47,52
2011-02-02,2011-02,Wed,springer,3,61,64
2011-02-02,2011-02,Wed,springer,1,74,75
2011-02-02,2011-02,Wed,springer,2,61,63
2011-02-02,2011-02,Wed,springer,10,66,76
2011-02-02,2011-02,Wed,springer,8,95,103
2011-02-02,2011-02,Wed,springer,7,183,190
2011-02-02,2011-02,Wed,springer,7,175,182
2011-02-02,2011-02,Wed,springer,3,88,91
2011-02-02,2011-02,Wed,springer,4,71,75
2011-02-02,2011-02,Wed,springer,1,62,63
2011-02-02,2011-02,Wed,springer,5,35,40
2011-02-02,2011-02,Wed,springer,3,29,32
2011-02-03,2011-02,Thu,springer,1,11,12
2011-02-03,2011-02,Thu,springer,0,5,5
2011-02-03,2011-02,Thu,springer,0,2,2
2011-02-03,2011-02,Thu,springer,0,1,1
2011-02-03,2011-02,Thu,springer,0,2,2
2011-02-03,2011-02,Thu,springer,0,39,39
2011-02-03,2011-02,Thu,springer,1,86,87
2011-02-03,2011-02,Thu,springer,4,184,188
2011-02-03,2011-02,Thu,springer,6,127,133
2011-02-03,2011-02,Thu,springer,2,50,52
2011-02-03,2011-02,Thu,springer,9,55,64
2011-02-03,2011-02,Thu,springer,2,67,69
2011-02-03,2011-02,Thu,springer,4,47,51
2011-02-03,2011-02,Thu,springer,4,43,47
2011-02-03,2011-02,Thu,springer,4,56,60
2011-02-03,2011-02,Thu,springer,5,73,78
2011-02-03,2011-02,Thu,springer,5,170,175
2011-02-03,2011-02,Thu,springer,2,145,147
2011-02-03,2011-02,Thu,springer,4,92,96
2011-02-03,2011-02,Thu,springer,1,108,109
2011-02-03,2011-02,Thu,springer,1,53,54
2011-02-03,2011-02,Thu,springer,2,39,41
2011-02-03,2011-02,Thu,springer,4,34,38
2011-02-04,2011-02,Fri,springer,3,10,13
2011-02-04,2011-02,Fri,springer,0,7,7
2011-02-04,2011-02,Fri,springer,0,1,1
2011-02-04,2011-02,Fri,springer,0,1,1
2011-02-04,2011-02,Fri,springer,0,7,7
2011-02-04,2011-02,Fri,springer,2,26,28
2011-02-04,2011-02,Fri,springer,0,87,87
2011-02-04,2011-02,Fri,springer,3,217,220
2011-02-04,2011-02,Fri,springer,3,124,127
2011-02-04,2011-02,Fri,springer,5,46,51
2011-02-04,2011-02,Fri,springer,3,61,64
2011-02-04,2011-02,Fri,springer,8,78,86
2011-02-04,2011-02,Fri,springer,9,73,82
2011-02-04,2011-02,Fri,springer,15,76,91
2011-02-04,2011-02,Fri,springer,9,81,90
2011-02-04,2011-02,Fri,springer,8,91,99
2011-02-04,2011-02,Fri,springer,10,195,205
2011-02-04,2011-02,Fri,springer,3,152,155
2011-02-04,2011-02,Fri,springer,1,102,103
2011-02-04,2011-02,Fri,springer,2,69,71
2011-02-04,2011-02,Fri,springer,2,41,43
2011-02-04,2011-02,Fri,springer,1,45,46
2011-02-04,2011-02,Fri,springer,1,30,31
2011-02-05,2011-02,Sat,springer,3,36,39
2011-02-05,2011-02,Sat,springer,1,17,18
2011-02-05,2011-02,Sat,springer,5,12,17
2011-02-05,2011-02,Sat,springer,1,10,11
2011-02-05,2011-02,Sat,springer,0,8,8
2011-02-05,2011-02,Sat,springer,0,9,9
2011-02-05,2011-02,Sat,springer,0,4,4
2011-02-05,2011-02,Sat,springer,0,4,4
2011-02-05,2011-02,Sat,springer,0,10,10
2011-02-05,2011-02,Sat,springer,3,17,20
2011-02-05,2011-02,Sat,springer,3,31,34
2011-02-05,2011-02,Sat,springer,1,46,47
2011-02-05,2011-02,Sat,springer,10,42,52
2011-02-05,2011-02,Sat,springer,10,62,72
2011-02-05,2011-02,Sat,springer,5,50,55
2011-02-05,2011-02,Sat,springer,11,49,60
2011-02-05,2011-02,Sat,springer,8,63,71
2011-02-05,2011-02,Sat,springer,14,64,78
2011-02-05,2011-02,Sat,springer,2,81,83
2011-02-05,2011-02,Sat,springer,6,78,84
2011-02-05,2011-02,Sat,springer,5,64,69
2011-02-05,2011-02,Sat,springer,3,53,56
2011-02-05,2011-02,Sat,springer,2,43,45
2011-02-05,2011-02,Sat,springer,7,52,59
2011-02-06,2011-02,Sun,springer,2,37,39
2011-02-06,2011-02,Sun,springer,4,40,44
2011-02-06,2011-02,Sun,springer,0,20,20
2011-02-06,2011-02,Sun,springer,3,10,13
2011-02-06,2011-02,Sun,springer,0,2,2
2011-02-06,2011-02,Sun,springer,0,1,1
2011-02-06,2011-02,Sun,springer,0,1,1
2011-02-06,2011-02,Sun,springer,0,8,8
2011-02-06,2011-02,Sun,springer,2,21,23
2011-02-06,2011-02,Sun,springer,7,38,45
2011-02-06,2011-02,Sun,springer,15,74,89
2011-02-06,2011-02,Sun,springer,28,89,117
2011-02-06,2011-02,Sun,springer,48,126,174
2011-02-06,2011-02,Sun,springer,47,135,182
2011-02-06,2011-02,Sun,springer,47,114,161
2011-02-06,2011-02,Sun,springer,52,130,182
2011-02-06,2011-02,Sun,springer,42,115,157
2011-02-06,2011-02,Sun,springer,24,97,121
2011-02-06,2011-02,Sun,springer,13,65,78
2011-02-06,2011-02,Sun,springer,1,20,21
2011-02-06,2011-02,Sun,springer,5,21,26
2011-02-06,2011-02,Sun,springer,5,22,27
2011-02-06,2011-02,Sun,springer,5,57,62
2011-02-06,2011-02,Sun,springer,4,26,30
2011-02-07,2011-02,Mon,springer,1,14,15
2011-02-07,2011-02,Mon,springer,1,4,5
2011-02-07,2011-02,Mon,springer,0,3,3
2011-02-07,2011-02,Mon,springer,0,1,1
2011-02-07,2011-02,Mon,springer,1,1,2
2011-02-07,2011-02,Mon,springer,1,9,10
2011-02-07,2011-02,Mon,springer,1,29,30
2011-02-07,2011-02,Mon,springer,6,89,95
2011-02-07,2011-02,Mon,springer,7,223,230
2011-02-07,2011-02,Mon,springer,3,115,118
2011-02-07,2011-02,Mon,springer,6,49,55
2011-02-07,2011-02,Mon,springer,11,36,47
2011-02-07,2011-02,Mon,springer,7,59,66
2011-02-07,2011-02,Mon,springer,10,54,64
2011-02-07,2011-02,Mon,springer,8,52,60
2011-02-07,2011-02,Mon,springer,4,46,50
2011-02-07,2011-02,Mon,springer,16,98,114
2011-02-07,2011-02,Mon,springer,9,207,216
2011-02-07,2011-02,Mon,springer,5,170,175
2011-02-07,2011-02,Mon,springer,5,123,128
2011-02-07,2011-02,Mon,springer,6,82,88
2011-02-07,2011-02,Mon,springer,3,75,78
2011-02-07,2011-02,Mon,springer,3,34,37
2011-02-07,2011-02,Mon,springer,6,19,25
2011-02-08,2011-02,Tue,springer,4,6,10
2011-02-08,2011-02,Tue,springer,0,4,4
2011-02-08,2011-02,Tue,springer,1,1,2
2011-02-08,2011-02,Tue,springer,0,1,1
2011-02-08,2011-02,Tue,springer,0,3,3
2011-02-08,2011-02,Tue,springer,0,2,2
2011-02-08,2011-02,Tue,springer,0,39,39
2011-02-08,2011-02,Tue,springer,3,97,100
2011-02-08,2011-02,Tue,springer,7,236,243
2011-02-08,2011-02,Tue,springer,7,128,135
2011-02-08,2011-02,Tue,springer,4,44,48
2011-02-08,2011-02,Tue,springer,1,49,50
2011-02-08,2011-02,Tue,springer,2,63,65
2011-02-08,2011-02,Tue,springer,2,48,50
2011-02-08,2011-02,Tue,springer,3,61,64
2011-02-08,2011-02,Tue,springer,6,45,51
2011-02-08,2011-02,Tue,springer,4,79,83
2011-02-08,2011-02,Tue,springer,4,172,176
2011-02-08,2011-02,Tue,springer,1,151,152
2011-02-08,2011-02,Tue,springer,1,100,101
2011-02-08,2011-02,Tue,springer,3,53,56
2011-02-08,2011-02,Tue,springer,8,46,54
2011-02-08,2011-02,Tue,springer,0,29,29
2011-02-08,2011-02,Tue,springer,3,9,12
2011-02-09,2011-02,Wed,springer,0,17,17
2011-02-09,2011-02,Wed,springer,0,7,7
2011-02-09,2011-02,Wed,springer,1,2,3
2011-02-09,2011-02,Wed,springer,0,2,2
2011-02-09,2011-02,Wed,springer,0,7,7
2011-02-09,2011-02,Wed,springer,0,43,43
2011-02-09,2011-02,Wed,springer,4,95,99
2011-02-09,2011-02,Wed,springer,1,198,199
2011-02-09,2011-02,Wed,springer,4,119,123
2011-02-09,2011-02,Wed,springer,8,51,59
2011-02-09,2011-02,Wed,springer,1,40,41
2011-02-09,2011-02,Wed,springer,4,57,61
2011-02-09,2011-02,Wed,springer,2,67,69
2011-02-09,2011-02,Wed,springer,2,56,58
2011-02-09,2011-02,Wed,springer,3,61,64
2011-02-09,2011-02,Wed,springer,7,72,79
2011-02-09,2011-02,Wed,springer,9,157,166
2011-02-09,2011-02,Wed,springer,2,168,170
2011-02-09,2011-02,Wed,springer,1,87,88
2011-02-09,2011-02,Wed,springer,0,84,84
2011-02-09,2011-02,Wed,springer,0,83,83
2011-02-09,2011-02,Wed,springer,4,42,46
2011-02-09,2011-02,Wed,springer,0,37,37
2011-02-10,2011-02,Thu,springer,0,16,16
2011-02-10,2011-02,Thu,springer,0,7,7
2011-02-10,2011-02,Thu,springer,0,3,3
2011-02-10,2011-02,Thu,springer,0,1,1
2011-02-10,2011-02,Thu,springer,0,6,6
2011-02-10,2011-02,Thu,springer,0,26,26
2011-02-10,2011-02,Thu,springer,0,99,99
2011-02-10,2011-02,Thu,springer,5,173,178
2011-02-10,2011-02,Thu,springer,1,121,122
2011-02-10,2011-02,Thu,springer,1,34,35
2011-02-10,2011-02,Thu,springer,1,44,45
2011-02-10,2011-02,Thu,springer,4,65,69
2011-02-10,2011-02,Thu,springer,3,59,62
2011-02-10,2011-02,Thu,springer,6,42,48
2011-02-10,2011-02,Thu,springer,0,50,50
2011-02-10,2011-02,Thu,springer,4,76,80
2011-02-10,2011-02,Thu,springer,6,159,165
2011-02-10,2011-02,Thu,springer,3,157,160
2011-02-10,2011-02,Thu,springer,2,110,112
2011-02-10,2011-02,Thu,springer,4,93,97
2011-02-10,2011-02,Thu,springer,2,70,72
2011-02-10,2011-02,Thu,springer,4,47,51
2011-02-10,2011-02,Thu,springer,1,33,34
2011-02-11,2011-02,Fri,springer,2,12,14
2011-02-11,2011-02,Fri,springer,1,6,7
2011-02-11,2011-02,Fri,springer,0,3,3
2011-02-11,2011-02,Fri,springer,0,4,4
2011-02-11,2011-02,Fri,springer,1,23,24
2011-02-11,2011-02,Fri,springer,1,73,74
2011-02-11,2011-02,Fri,springer,4,212,216
2011-02-11,2011-02,Fri,springer,8,132,140
2011-02-11,2011-02,Fri,springer,5,39,44
2011-02-11,2011-02,Fri,springer,12,52,64
2011-02-11,2011-02,Fri,springer,7,64,71
2011-02-11,2011-02,Fri,springer,21,89,110
2011-02-11,2011-02,Fri,springer,17,67,84
2011-02-11,2011-02,Fri,springer,12,62,74
2011-02-11,2011-02,Fri,springer,14,111,125
2011-02-11,2011-02,Fri,springer,18,193,211
2011-02-11,2011-02,Fri,springer,9,165,174
2011-02-11,2011-02,Fri,springer,7,94,101
2011-02-11,2011-02,Fri,springer,2,61,63
2011-02-11,2011-02,Fri,springer,1,46,47
2011-02-11,2011-02,Fri,springer,2,41,43
2011-02-11,2011-02,Fri,springer,5,48,53
2011-02-12,2011-02,Sat,springer,3,27,30
2011-02-12,2011-02,Sat,springer,2,22,24
2011-02-12,2011-02,Sat,springer,2,13,15
2011-02-12,2011-02,Sat,springer,3,7,10
2011-02-12,2011-02,Sat,springer,0,4,4
2011-02-12,2011-02,Sat,springer,0,1,1
2011-02-12,2011-02,Sat,springer,1,1,2
2011-02-12,2011-02,Sat,springer,2,9,11
2011-02-12,2011-02,Sat,springer,2,28,30
2011-02-12,2011-02,Sat,springer,5,38,43
2011-02-12,2011-02,Sat,springer,13,71,84
2011-02-12,2011-02,Sat,springer,30,84,114
2011-02-12,2011-02,Sat,springer,27,93,120
2011-02-12,2011-02,Sat,springer,32,103,135
2011-02-12,2011-02,Sat,springer,30,90,120
2011-02-12,2011-02,Sat,springer,47,127,174
2011-02-12,2011-02,Sat,springer,42,103,145
2011-02-12,2011-02,Sat,springer,24,113,137
2011-02-12,2011-02,Sat,springer,4,60,64
2011-02-12,2011-02,Sat,springer,2,39,41
2011-02-12,2011-02,Sat,springer,1,39,40
2011-02-12,2011-02,Sat,springer,9,42,51
2011-02-12,2011-02,Sat,springer,6,39,45
2011-02-12,2011-02,Sat,springer,1,31,32
2011-02-13,2011-02,Sun,springer,5,34,39
2011-02-13,2011-02,Sun,springer,1,23,24
2011-02-13,2011-02,Sun,springer,1,19,20
2011-02-13,2011-02,Sun,springer,4,8,12
2011-02-13,2011-02,Sun,springer,0,2,2
2011-02-13,2011-02,Sun,springer,2,3,5
2011-02-13,2011-02,Sun,springer,0,3,3
2011-02-13,2011-02,Sun,springer,1,11,12
2011-02-13,2011-02,Sun,springer,12,35,47
2011-02-13,2011-02,Sun,springer,19,86,105
2011-02-13,2011-02,Sun,springer,26,86,112
2011-02-13,2011-02,Sun,springer,58,94,152
2011-02-13,2011-02,Sun,springer,62,92,154
2011-02-13,2011-02,Sun,springer,51,110,161
2011-02-13,2011-02,Sun,springer,40,122,162
2011-02-13,2011-02,Sun,springer,28,106,134
2011-02-13,2011-02,Sun,springer,30,95,125
2011-02-13,2011-02,Sun,springer,17,78,95
2011-02-13,2011-02,Sun,springer,11,50,61
2011-02-13,2011-02,Sun,springer,15,32,47
2011-02-13,2011-02,Sun,springer,6,45,51
2011-02-13,2011-02,Sun,springer,5,31,36
2011-02-13,2011-02,Sun,springer,3,27,30
2011-02-14,2011-02,Mon,springer,3,8,11
2011-02-14,2011-02,Mon,springer,1,6,7
2011-02-14,2011-02,Mon,springer,0,2,2
2011-02-14,2011-02,Mon,springer,1,1,2
2011-02-14,2011-02,Mon,springer,0,2,2
2011-02-14,2011-02,Mon,springer,0,3,3
2011-02-14,2011-02,Mon,springer,1,25,26
2011-02-14,2011-02,Mon,springer,2,96,98
2011-02-14,2011-02,Mon,springer,7,249,256
2011-02-14,2011-02,Mon,springer,8,122,130
2011-02-14,2011-02,Mon,springer,9,46,55
2011-02-14,2011-02,Mon,springer,10,43,53
2011-02-14,2011-02,Mon,springer,27,99,126
2011-02-14,2011-02,Mon,springer,27,93,120
2011-02-14,2011-02,Mon,springer,14,76,90
2011-02-14,2011-02,Mon,springer,19,71,90
2011-02-14,2011-02,Mon,springer,16,102,118
2011-02-14,2011-02,Mon,springer,25,218,243
2011-02-14,2011-02,Mon,springer,11,194,205
2011-02-14,2011-02,Mon,springer,12,86,98
2011-02-14,2011-02,Mon,springer,5,65,70
2011-02-14,2011-02,Mon,springer,8,35,43
2011-02-14,2011-02,Mon,springer,1,44,45
2011-02-14,2011-02,Mon,springer,1,19,20
2011-02-15,2011-02,Tue,springer,7,12,19
2011-02-15,2011-02,Tue,springer,0,5,5
2011-02-15,2011-02,Tue,springer,1,2,3
2011-02-15,2011-02,Tue,springer,0,1,1
2011-02-15,2011-02,Tue,springer,0,4,4
2011-02-15,2011-02,Tue,springer,0,30,30
2011-02-15,2011-02,Tue,springer,2,103,105
2011-02-15,2011-02,Tue,springer,10,213,223
2011-02-15,2011-02,Tue,springer,2,108,110
2011-02-15,2011-02,Tue,springer,5,47,52
2011-02-15,2011-02,Tue,springer,11,46,57
2011-02-15,2011-02,Tue,springer,6,65,71
2011-02-15,2011-02,Tue,springer,14,68,82
2011-02-15,2011-02,Tue,springer,10,69,79
2011-02-15,2011-02,Tue,springer,11,74,85
2011-02-15,2011-02,Tue,springer,21,77,98
2011-02-15,2011-02,Tue,springer,15,191,206
2011-02-15,2011-02,Tue,springer,14,198,212
2011-02-15,2011-02,Tue,springer,3,142,145
2011-02-15,2011-02,Tue,springer,3,98,101
2011-02-15,2011-02,Tue,springer,5,61,66
2011-02-15,2011-02,Tue,springer,0,41,41
2011-02-15,2011-02,Tue,springer,0,20,20
2011-02-16,2011-02,Wed,springer,0,15,15
2011-02-16,2011-02,Wed,springer,0,9,9
2011-02-16,2011-02,Wed,springer,0,1,1
2011-02-16,2011-02,Wed,springer,0,1,1
2011-02-16,2011-02,Wed,springer,0,5,5
2011-02-16,2011-02,Wed,springer,1,32,33
2011-02-16,2011-02,Wed,springer,5,103,108
2011-02-16,2011-02,Wed,springer,6,224,230
2011-02-16,2011-02,Wed,springer,2,122,124
2011-02-16,2011-02,Wed,springer,14,55,69
2011-02-16,2011-02,Wed,springer,7,59,66
2011-02-16,2011-02,Wed,springer,14,72,86
2011-02-16,2011-02,Wed,springer,13,80,93
2011-02-16,2011-02,Wed,springer,17,65,82
2011-02-16,2011-02,Wed,springer,35,82,117
2011-02-16,2011-02,Wed,springer,26,96,122
2011-02-16,2011-02,Wed,springer,11,244,255
2011-02-16,2011-02,Wed,springer,20,202,222
2011-02-16,2011-02,Wed,springer,18,143,161
2011-02-16,2011-02,Wed,springer,10,108,118
2011-02-16,2011-02,Wed,springer,5,87,92
2011-02-16,2011-02,Wed,springer,12,61,73
2011-02-16,2011-02,Wed,springer,2,31,33
2011-02-17,2011-02,Thu,springer,1,16,17
2011-02-17,2011-02,Thu,springer,0,6,6
2011-02-17,2011-02,Thu,springer,2,4,6
2011-02-17,2011-02,Thu,springer,3,1,4
2011-02-17,2011-02,Thu,springer,3,1,4
2011-02-17,2011-02,Thu,springer,1,11,12
2011-02-17,2011-02,Thu,springer,3,44,47
2011-02-17,2011-02,Thu,springer,7,119,126
2011-02-17,2011-02,Thu,springer,18,267,285
2011-02-17,2011-02,Thu,springer,16,163,179
2011-02-17,2011-02,Thu,springer,18,70,88
2011-02-17,2011-02,Thu,springer,19,71,90
2011-02-17,2011-02,Thu,springer,15,86,101
2011-02-17,2011-02,Thu,springer,15,108,123
2011-02-17,2011-02,Thu,springer,26,55,81
2011-02-17,2011-02,Thu,springer,15,91,106
2011-02-17,2011-02,Thu,springer,29,117,146
2011-02-17,2011-02,Thu,springer,18,256,274
2011-02-17,2011-02,Thu,springer,11,211,222
2011-02-17,2011-02,Thu,springer,14,161,175
2011-02-17,2011-02,Thu,springer,8,131,139
2011-02-17,2011-02,Thu,springer,5,119,124
2011-02-17,2011-02,Thu,springer,8,68,76
2011-02-17,2011-02,Thu,springer,4,40,44
2011-02-18,2011-02,Fri,springer,12,20,32
2011-02-18,2011-02,Fri,springer,1,7,8
2011-02-18,2011-02,Fri,springer,2,5,7
2011-02-18,2011-02,Fri,springer,2,6,8
2011-02-18,2011-02,Fri,springer,0,1,1
2011-02-18,2011-02,Fri,springer,1,6,7
2011-02-18,2011-02,Fri,springer,2,48,50
2011-02-18,2011-02,Fri,springer,8,108,116
